,Coin_Price,mark_price,timestamp,ask_iv,best_ask_price,bid_iv,best_bid_price,delta,theta,gamma,vega,rho,mark_iv,Coin_Name,Expiry_Date,Strike_Price,Option_Type,Market_Price,Time_To_Maturity,Risk_Free_Rate,collection_time,mid_iv,Put_Price
5468,58343.655,0.0059,2024-09-02 14:40:19,55.12,0.0065,52.7,0.0055,0.1086,-36.23715,3e-05,23.98026,2.9161,53.68,BTC,2024-09-20,68000.0,Call,344.2275645,0.0520547945205479,0.0528646575342465,2024-09-02 14:41:08,0.5390999999999999,9980.468865
5469,58390.345,0.006,2024-09-02 14:43:08,54.92,0.0065,52.51,0.0055,0.11002,-36.63186,3e-05,24.22254,2.95562,53.72,BTC,2024-09-20,68000.0,Call,350.34207000000004,0.0520547945205479,0.0528646575342465,2024-09-02 14:43:50,0.53715,9981.10584
5470,58599.64,0.0063,2024-09-02 15:29:09,54.05,0.0065,51.66,0.0055,0.11477,-37.80699,3e-05,25.03378,3.08816,53.55,BTC,2024-09-20,68000.0,Call,369.177732,0.0520547945205479,0.0528646575342465,2024-09-02 15:29:52,0.52855,9793.174864
5471,58885.03,0.0067,2024-09-02 15:33:52,53.94,0.007,51.66,0.006,0.12173,-39.4261,3e-05,26.22142,3.28905,53.31,BTC,2024-09-20,68000.0,Call,394.529701,0.0520547945205479,0.0528646575342465,2024-09-02 15:34:41,0.528,9483.84346
5472,58886.12,0.0066,2024-09-02 15:38:41,53.94,0.007,51.66,0.006,0.12051,-38.96691,3e-05,26.03402,3.25676,53.05,BTC,2024-09-20,68000.0,Call,388.648392,0.0520547945205479,0.0528646575342465,2024-09-02 15:39:28,0.528,9493.657186
5473,58832.835,0.0065,2024-09-02 15:41:28,54.17,0.007,51.89,0.006,0.11915,-38.65407,3e-05,25.80173,3.21704,53.1,BTC,2024-09-20,68000.0,Call,382.4134275,0.0520547945205479,0.0528646575342465,2024-09-02 15:42:13,0.5303,9573.374228
5474,58740.07,0.0064,2024-09-02 15:44:13,54.59,0.007,52.29,0.006,0.1167,-38.06877,3e-05,25.38474,3.14638,53.14,BTC,2024-09-20,68000.0,Call,375.936448,0.0520547945205479,0.0528646575342465,2024-09-02 15:44:56,0.5344,9619.0177295
5475,58919.68,0.0067,2024-09-02 15:46:56,53.8,0.007,51.52,0.006,0.12177,-39.33105,3e-05,26.23641,3.2911,53.12,BTC,2024-09-20,68000.0,Call,394.761856,0.0520547945205479,0.0528646575342465,2024-09-02 15:47:47,0.5266,9528.9960605
5476,58874.81,0.0066,2024-09-02 15:49:47,54.0,0.007,51.72,0.006,0.11984,-38.77479,3e-05,25.9224,3.23726,53.0,BTC,2024-09-20,68000.0,Call,388.573746,0.0520547945205479,0.0528646575342465,2024-09-02 15:50:34,0.5286,9483.88371
5477,58587.22,0.0059,2024-09-02 20:38:33,54.44,0.0065,52.03,0.0055,0.10985,-36.41908,3e-05,24.10788,2.9234,52.92,BTC,2024-09-20,68000.0,Call,345.664598,0.0520547945205479,0.0528646575342465,2024-09-02 20:39:16,0.53235,9765.737757
5478,58605.17,0.0059,2024-09-02 20:41:16,54.36,0.0065,51.96,0.0055,0.11068,-36.68034,3e-05,24.24664,2.94603,52.99,BTC,2024-09-20,68000.0,Call,345.770503,0.0520547945205479,0.0528646575342465,2024-09-02 20:41:59,0.5316,9755.0660025
5479,58595.425,0.0059,2024-09-02 20:43:59,54.41,0.0065,52.0,0.0055,0.11073,-36.73587,3e-05,24.24963,2.94644,53.06,BTC,2024-09-20,68000.0,Call,345.7130075,0.0520547945205479,0.0528646575342465,2024-09-02 20:44:41,0.53205,9740.750151
5480,58621.83,0.006,2024-09-02 20:46:41,54.3,0.0065,51.89,0.0055,0.11148,-36.93911,3e-05,24.37527,2.96683,53.07,BTC,2024-09-20,68000.0,Call,351.73098000000005,0.0520547945205479,0.0528646575342465,2024-09-02 20:47:24,0.53095,9716.227121999998
5481,58623.57,0.006,2024-09-02 20:49:24,54.29,0.0065,51.89,0.0055,0.11157,-36.97267,3e-05,24.3889,2.96896,53.08,BTC,2024-09-20,68000.0,Call,351.74142,0.0520547945205479,0.0528646575342465,2024-09-02 20:50:07,0.5309,9735.7131465
5482,58601.685,0.006,2024-09-02 20:52:07,54.39,0.0065,51.98,0.0055,0.11107,-36.85413,3e-05,24.30074,2.9545,53.1,BTC,2024-09-20,68000.0,Call,351.61011,0.0520547945205479,0.0528646575342465,2024-09-02 20:52:50,0.53185,9736.2662595
5483,58627.76,0.006,2024-09-02 20:54:50,54.28,0.0065,51.88,0.0055,0.11176,-37.03629,3e-05,24.41708,2.97339,53.1,BTC,2024-09-20,68000.0,Call,351.76656,0.0520547945205479,0.0528646575342465,2024-09-02 20:55:33,0.5307999999999999,9740.955407999998
5484,58613.26,0.006,2024-09-02 20:57:33,54.35,0.0065,51.94,0.0055,0.11147,-36.97807,3e-05,24.36371,2.96452,53.13,BTC,2024-09-20,68000.0,Call,351.67956000000004,0.0520547945205479,0.0528646575342465,2024-09-02 20:58:15,0.53145,9740.972028
5485,58630.23,0.006,2024-09-02 21:00:15,54.27,0.0065,51.87,0.0055,0.11199,-37.12389,3e-05,24.45186,2.97891,53.14,BTC,2024-09-20,68000.0,Call,351.78138,0.0520547945205479,0.0528646575342465,2024-09-02 21:00:59,0.5307,9720.702293
5486,58584.06,0.0059,2024-09-02 21:02:59,54.48,0.0065,52.07,0.0055,0.11083,-36.83839,3e-05,24.24948,2.94565,53.17,BTC,2024-09-20,68000.0,Call,345.645954,0.0520547945205479,0.0528646575342465,2024-09-02 21:03:41,0.53275,9765.7552605
5487,58577.33,0.006,2024-09-02 21:05:41,54.51,0.0065,52.1,0.0055,0.11082,-36.86568,3e-05,24.24417,2.94463,53.21,BTC,2024-09-20,68000.0,Call,351.46398,0.0520547945205479,0.0528646575342465,2024-09-02 21:06:23,0.53305,9745.765376
5488,58652.305,0.006,2024-09-02 21:08:23,54.19,0.0065,51.79,0.0055,0.11277,-37.35949,3e-05,24.57819,2.99936,53.18,BTC,2024-09-20,68000.0,Call,351.91383,0.0520547945205479,0.0528646575342465,2024-09-02 21:09:05,0.5298999999999999,9716.388679499998
5489,58662.035,0.0061,2024-09-02 21:11:05,54.15,0.0065,51.75,0.0055,0.11286,-37.36383,3e-05,24.59561,3.00215,53.15,BTC,2024-09-20,68000.0,Call,357.83841350000006,0.0520547945205479,0.0528646575342465,2024-09-02 21:11:47,0.5295000000000001,9706.427705
5490,58704.8,0.0061,2024-09-02 21:13:47,53.96,0.0065,51.57,0.0055,0.11367,-37.52702,3e-05,24.73727,3.02543,53.07,BTC,2024-09-20,68000.0,Call,358.09928,0.0520547945205479,0.0528646575342465,2024-09-02 21:14:30,0.52765,9641.424994
5491,58728.04,0.0061,2024-09-02 21:16:30,53.86,0.0065,51.47,0.0055,0.11383,-37.51112,3e-05,24.77055,3.03082,52.97,BTC,2024-09-20,68000.0,Call,358.24104400000004,0.0520547945205479,0.0528646575342465,2024-09-02 21:17:12,0.52665,9631.6708
5492,58723.9,0.0061,2024-09-02 21:19:12,53.88,0.0065,51.49,0.0055,0.11329,-37.32153,3e-05,24.68362,3.01636,52.88,BTC,2024-09-20,68000.0,Call,358.21579,0.0520547945205479,0.0528646575342465,2024-09-02 21:19:54,0.52685,9620.802828
5493,58720.69,0.006,2024-09-02 21:21:54,53.9,0.0065,51.51,0.0055,0.11289,-37.18522,3e-05,24.61884,3.00555,52.82,BTC,2024-09-20,68000.0,Call,352.32414,0.0520547945205479,0.0528646575342465,2024-09-02 21:22:37,0.52705,9641.373271
5494,58713.88,0.006,2024-09-02 21:24:37,53.93,0.0065,51.54,0.0055,0.11255,-37.08492,3e-05,24.56204,2.99608,52.79,BTC,2024-09-20,68000.0,Call,352.28328,0.0520547945205479,0.0528646575342465,2024-09-02 21:25:21,0.52735,9620.910936
5495,58437.4,0.0041,2024-09-02 14:20:50,56.22,0.0044,54.68,0.0039,0.07752,-29.04925,2e-05,18.72093,2.09094,55.17,BTC,2024-09-20,70000.0,Call,239.59334,0.0520547945205479,0.0528646575342465,2024-09-02 14:21:33,0.5545,11798.783625
5496,58450.375,0.0041,2024-09-02 14:23:33,55.87,0.0043,54.31,0.0038,0.0777,-29.09873,2e-05,18.75674,2.09597,55.15,BTC,2024-09-20,70000.0,Call,239.6465375,0.0520547945205479,0.0528646575342465,2024-09-02 14:24:14,0.5509000000000001,11789.055390499998
5497,58427.08,0.004,2024-09-02 14:26:14,55.97,0.0043,54.41,0.0038,0.07719,-28.94194,2e-05,18.65509,2.08136,55.15,BTC,2024-09-20,70000.0,Call,233.70832,0.0520547945205479,0.0528646575342465,2024-09-02 14:26:56,0.5519,11803.39328
5498,58428.15,0.004,2024-09-02 14:28:56,55.97,0.0043,54.4,0.0038,0.07728,-28.97925,2e-05,18.67125,2.08361,55.17,BTC,2024-09-20,70000.0,Call,233.7126,0.0520547945205479,0.0528646575342465,2024-09-02 14:29:40,0.5518500000000001,11826.4890375
5499,58471.085,0.0041,2024-09-02 14:31:40,55.8,0.0043,54.24,0.0038,0.07807,-29.21588,2e-05,18.82804,2.10595,55.15,BTC,2024-09-20,70000.0,Call,239.73144850000003,0.0520547945205479,0.0528646575342465,2024-09-02 14:32:41,0.5501999999999999,11789.052365
5500,58392.645,0.004,2024-09-02 14:34:41,56.11,0.0043,54.55,0.0038,0.07657,-28.76445,2e-05,18.52602,2.06273,55.17,BTC,2024-09-20,70000.0,Call,233.57058,0.0520547945205479,0.0528646575342465,2024-09-02 14:35:28,0.5533,11869.866684
5501,58323.545,0.0039,2024-09-02 14:37:28,56.39,0.0043,54.82,0.0038,0.0755,-28.47052,2e-05,18.3067,2.03151,55.26,BTC,2024-09-20,70000.0,Call,227.4618255,0.0520547945205479,0.0528646575342465,2024-09-02 14:38:19,0.55605,11904.3641535
5502,58348.84,0.004,2024-09-02 14:40:19,56.29,0.0043,55.05,0.0039,0.07637,-28.78409,2e-05,18.47466,2.05525,55.35,BTC,2024-09-20,70000.0,Call,233.39536,0.0520547945205479,0.0528646575342465,2024-09-02 14:41:08,0.5567,11898.85284
5503,58388.12,0.0041,2024-09-02 14:43:08,56.14,0.0043,54.9,0.0039,0.07746,-29.15517,2e-05,18.68527,2.08517,55.43,BTC,2024-09-20,70000.0,Call,239.391292,0.0520547945205479,0.0528646575342465,2024-09-02 14:43:50,0.5551999999999999,11871.190818
5504,58586.665,0.0043,2024-09-02 15:29:09,55.7,0.0044,54.48,0.004,0.08136,-30.38729,2e-05,19.44143,2.1927,55.42,BTC,2024-09-20,70000.0,Call,251.9226595,0.0520547945205479,0.0528646575342465,2024-09-02 15:29:52,0.5509000000000001,11659.604025
5505,58901.97,0.0047,2024-09-02 15:33:52,55.61,0.0048,54.16,0.0043,0.08715,-32.0366,2e-05,20.58012,2.35996,55.19,BTC,2024-09-20,70000.0,Call,276.839259,0.0520547945205479,0.0528646575342465,2024-09-02 15:34:41,0.54885,11383.5848745
5506,58874.605,0.0045,2024-09-02 15:38:41,55.44,0.0047,53.97,0.0042,0.08561,-31.47568,2e-05,20.29539,2.31754,54.97,BTC,2024-09-20,70000.0,Call,264.9357225,0.0520547945205479,0.0528646575342465,2024-09-02 15:39:28,0.54705,11392.5630825
5507,58794.72,0.0044,2024-09-02 15:41:28,55.76,0.0047,54.29,0.0042,0.08371,-30.89083,2e-05,19.92849,2.26338,54.94,BTC,2024-09-20,70000.0,Call,258.696768,0.0520547945205479,0.0528646575342465,2024-09-02 15:42:13,0.55025,11451.3515655
5508,58751.385,0.0044,2024-09-02 15:44:13,55.94,0.0047,54.47,0.0042,0.08291,-30.66904,2e-05,19.77104,2.24026,54.97,BTC,2024-09-20,70000.0,Call,258.506094,0.0520547945205479,0.0528646575342465,2024-09-02 15:44:56,0.5520499999999999,11487.906485
5509,58899.89,0.0046,2024-09-02 15:46:56,55.63,0.0048,53.88,0.0042,0.08613,-31.64068,2e-05,20.3946,2.33197,54.97,BTC,2024-09-20,70000.0,Call,270.939494,0.0520547945205479,0.0528646575342465,2024-09-02 15:47:47,0.54755,11323.9386545
5510,58879.9,0.0045,2024-09-02 15:49:47,55.43,0.0047,53.97,0.0042,0.08536,-31.37666,2e-05,20.24967,2.31043,54.9,BTC,2024-09-20,70000.0,Call,264.95955,0.0520547945205479,0.0528646575342465,2024-09-02 15:50:34,0.547,11396.905784
5511,58579.775,0.0041,2024-09-02 20:38:33,55.77,0.0043,54.53,0.0039,0.07842,-29.54702,2e-05,18.79069,2.08972,55.08,BTC,2024-09-20,70000.0,Call,240.1770775,0.0520547945205479,0.0528646575342465,2024-09-02 20:39:16,0.5515000000000001,11652.8856795
5512,58583.435,0.0041,2024-09-02 20:41:16,56.06,0.0044,54.2,0.0038,0.07861,-29.62305,2e-05,18.82586,2.09465,55.11,BTC,2024-09-20,70000.0,Call,240.1920835,0.0520547945205479,0.0528646575342465,2024-09-02 20:41:59,0.5513,11633.187780000002
5513,58609.99,0.0041,2024-09-02 20:43:59,55.96,0.0044,54.42,0.0039,0.07928,-29.8472,2e-05,18.95494,2.113,55.15,BTC,2024-09-20,70000.0,Call,240.300959,0.0520547945205479,0.0528646575342465,2024-09-02 20:44:41,0.5519,11643.0252
5514,58638.04,0.0042,2024-09-02 20:46:41,55.85,0.0044,54.31,0.0039,0.07983,-30.01383,2e-05,19.06194,2.12827,55.14,BTC,2024-09-20,70000.0,Call,246.279768,0.0520547945205479,0.0528646575342465,2024-09-02 20:47:24,0.5508,11619.728695999998
5515,58613.11,0.0041,2024-09-02 20:49:24,55.95,0.0044,54.41,0.0039,0.07933,-29.86467,2e-05,18.96212,2.11388,55.15,BTC,2024-09-20,70000.0,Call,240.313751,0.0520547945205479,0.0528646575342465,2024-09-02 20:50:07,0.5518,11618.948779
5516,58616.855,0.0041,2024-09-02 20:52:07,55.94,0.0044,54.4,0.0039,0.07946,-29.91473,2e-05,18.98603,2.11721,55.16,BTC,2024-09-20,70000.0,Call,240.32910550000005,0.0520547945205479,0.0528646575342465,2024-09-02 20:52:50,0.5517,11638.666023
5517,58609.275,0.0041,2024-09-02 20:54:50,55.97,0.0044,54.43,0.0039,0.07927,-29.85608,2e-05,18.94897,2.11185,55.16,BTC,2024-09-20,70000.0,Call,240.2980275,0.0520547945205479,0.0528646575342465,2024-09-02 20:55:33,0.552,11614.379147
5518,58609.94,0.0041,2024-09-02 20:57:33,55.97,0.0044,54.43,0.0039,0.07941,-29.91627,2e-05,18.97326,2.11523,55.19,BTC,2024-09-20,70000.0,Call,240.30075400000004,0.0520547945205479,0.0528646575342465,2024-09-02 20:58:15,0.552,11628.708096
5519,58632.735,0.0042,2024-09-02 21:00:15,55.89,0.0044,54.34,0.0039,0.07996,-30.09973,2e-05,19.07966,2.13039,55.21,BTC,2024-09-20,70000.0,Call,246.257487,0.0520547945205479,0.0528646575342465,2024-09-02 21:00:59,0.55115,11604.6650265
5520,58583.47,0.0041,2024-09-02 21:02:59,56.09,0.0044,54.54,0.0039,0.07909,-29.84845,2e-05,18.90425,2.10518,55.25,BTC,2024-09-20,70000.0,Call,240.19222700000003,0.0520547945205479,0.0528646575342465,2024-09-02 21:03:41,0.55315,11658.006055
5521,58612.935,0.0042,2024-09-02 21:05:41,55.97,0.0044,54.74,0.004,0.07983,-30.09259,2e-05,19.04628,2.12545,55.29,BTC,2024-09-20,70000.0,Call,246.174327,0.0520547945205479,0.0528646575342465,2024-09-02 21:06:23,0.55355,11663.2113015
5522,58633.68,0.0042,2024-09-02 21:08:23,55.89,0.0044,54.35,0.0039,0.08014,-30.18159,2e-05,19.1091,2.13437,55.26,BTC,2024-09-20,70000.0,Call,246.261456,0.0520547945205479,0.0528646575342465,2024-09-02 21:09:05,0.5512,11605.5971355
5523,58649.22,0.0042,2024-09-02 21:11:05,55.83,0.0044,54.29,0.0039,0.08031,-30.21751,2e-05,19.14226,2.13904,55.22,BTC,2024-09-20,70000.0,Call,246.326724,0.0520547945205479,0.0528646575342465,2024-09-02 21:11:47,0.5506,11590.503652
5524,58708.41,0.0043,2024-09-02 21:13:47,55.6,0.0044,54.37,0.004,0.08125,-30.47592,2e-05,19.32996,2.166,55.15,BTC,2024-09-20,70000.0,Call,252.446163,0.0520547945205479,0.0528646575342465,2024-09-02 21:14:30,0.54985,11523.711017
5525,58729.26,0.0042,2024-09-02 21:16:30,55.52,0.0044,53.98,0.0039,0.08129,-30.45183,2e-05,19.34455,2.16801,55.06,BTC,2024-09-20,70000.0,Call,246.662892,0.0520547945205479,0.0528646575342465,2024-09-02 21:17:12,0.5475,11522.474802
5526,58737.53,0.0042,2024-09-02 21:19:12,55.49,0.0044,53.95,0.0039,0.08119,-30.39089,2e-05,19.32651,2.16532,54.99,BTC,2024-09-20,70000.0,Call,246.697626,0.0520547945205479,0.0528646575342465,2024-09-02 21:19:54,0.5472,11521.873449
5527,58713.245,0.0042,2024-09-02 21:21:54,55.59,0.0044,54.05,0.0039,0.08045,-30.1465,2e-05,19.18587,2.14498,54.94,BTC,2024-09-20,70000.0,Call,246.595629,0.0520547945205479,0.0528646575342465,2024-09-02 21:22:37,0.5482,11526.4916065
5528,58738.93,0.0042,2024-09-02 21:24:37,55.49,0.0044,54.27,0.004,0.08087,-30.26169,2e-05,19.26796,2.15673,54.92,BTC,2024-09-20,70000.0,Call,246.703506,0.0520547945205479,0.0528646575342465,2024-09-02 21:25:21,0.5488000000000001,11521.101402
5529,58436.31,0.0028,2024-09-02 14:20:50,57.74,0.003,56.11,0.0026,0.05521,-23.06877,2e-05,14.38879,1.49115,57.0,BTC,2024-09-20,72000.0,Call,163.621668,0.0520547945205479,0.0528646575342465,2024-09-02 14:21:33,0.5692499999999999,13717.278547
5530,58463.745,0.0028,2024-09-02 14:23:33,57.65,0.003,56.02,0.0026,0.05557,-23.19419,2e-05,14.46878,1.50134,56.99,BTC,2024-09-20,72000.0,Call,163.698486,0.0520547945205479,0.0528646575342465,2024-09-02 14:24:14,0.56835,13713.071454
5531,58426.915,0.0028,2024-09-02 14:26:14,57.78,0.003,56.15,0.0026,0.0551,-23.03934,2e-05,14.36342,1.48779,57.02,BTC,2024-09-20,72000.0,Call,163.595362,0.0520547945205479,0.0528646575342465,2024-09-02 14:26:56,0.56965,13731.335525
5532,58430.77,0.0028,2024-09-02 14:28:56,57.77,0.003,56.14,0.0026,0.05531,-23.13117,2e-05,14.40607,1.49317,57.07,BTC,2024-09-20,72000.0,Call,163.606156,0.0520547945205479,0.0528646575342465,2024-09-02 14:29:40,0.56955,13736.575615
5533,58472.185,0.0029,2024-09-02 14:31:40,57.62,0.003,56.0,0.0026,0.05592,-23.34709,2e-05,14.53992,1.51028,57.06,BTC,2024-09-20,72000.0,Call,169.5693365,0.0520547945205479,0.0528646575342465,2024-09-02 14:32:41,0.5681,13685.771970000002
5534,58393.275,0.0028,2024-09-02 14:34:41,57.92,0.003,56.28,0.0026,0.05487,-22.99248,2e-05,14.30569,1.4802,57.11,BTC,2024-09-20,72000.0,Call,163.50117,0.0520547945205479,0.0528646575342465,2024-09-02 14:35:28,0.5710000000000001,13777.170239999998
5535,58335.6,0.0028,2024-09-02 14:37:28,58.13,0.003,56.92,0.0027,0.05436,-22.84207,1e-05,14.18377,1.46457,57.22,BTC,2024-09-20,72000.0,Call,163.33968,0.0520547945205479,0.0528646575342465,2024-09-02 14:38:19,0.57525,13830.7910505
5536,58342.845,0.0028,2024-09-02 14:40:19,58.11,0.003,56.89,0.0027,0.05491,-23.08478,2e-05,14.29869,1.47918,57.36,BTC,2024-09-20,72000.0,Call,163.359966,0.0520547945205479,0.0528646575342465,2024-09-02 14:41:08,0.575,13788.061623999998
5537,58389.805,0.0029,2024-09-02 14:43:08,57.94,0.003,56.73,0.0027,0.05583,-23.43976,2e-05,14.49973,1.50487,57.42,BTC,2024-09-20,72000.0,Call,169.3304345,0.0520547945205479,0.0528646575342465,2024-09-02 14:43:50,0.5733499999999999,13792.8274555
5538,58571.62,0.003,2024-09-02 15:29:09,57.71,0.0031,56.12,0.0027,0.05848,-24.40574,2e-05,15.07076,1.57765,57.42,BTC,2024-09-20,72000.0,Call,175.71486000000002,0.0520547945205479,0.0528646575342465,2024-09-02 15:29:52,0.56915,13597.808279
5539,58898.74,0.0033,2024-09-02 15:33:52,57.25,0.0033,55.74,0.0029,0.06289,-25.86899,2e-05,16.04026,1.70506,57.18,BTC,2024-09-20,72000.0,Call,194.365842,0.0520547945205479,0.0528646575342465,2024-09-02 15:34:41,0.5649500000000001,13322.4609085
5540,58893.655,0.0032,2024-09-02 15:38:41,57.28,0.0033,55.76,0.0029,0.062,-25.48554,2e-05,15.86027,1.68105,56.96,BTC,2024-09-20,72000.0,Call,188.459696,0.0520547945205479,0.0528646575342465,2024-09-02 15:39:28,0.5651999999999999,13332.2328075
5541,58800.335,0.0031,2024-09-02 15:41:28,57.26,0.0032,56.11,0.0029,0.0604,-24.92516,2e-05,15.51418,1.63532,56.94,BTC,2024-09-20,72000.0,Call,182.2810385,0.0520547945205479,0.0528646575342465,2024-09-02 15:42:13,0.5668500000000001,13383.872336
5542,58760.035,0.0031,2024-09-02 15:44:13,57.78,0.0033,56.26,0.0029,0.05987,-24.75486,2e-05,15.39682,1.61987,56.98,BTC,2024-09-20,72000.0,Call,182.1561085,0.0520547945205479,0.0528646575342465,2024-09-02 15:44:56,0.5701999999999999,13396.7334415
5543,58857.295,0.0032,2024-09-02 15:46:56,57.42,0.0033,55.9,0.0029,0.06149,-25.3263,2e-05,15.74663,1.66582,56.99,BTC,2024-09-20,72000.0,Call,188.343344,0.0520547945205479,0.0528646575342465,2024-09-02 15:47:47,0.5666,13267.445773
5544,58905.31,0.0032,2024-09-02 15:49:47,57.25,0.0033,55.73,0.0029,0.06187,-25.41984,2e-05,15.83421,1.67733,56.88,BTC,2024-09-20,72000.0,Call,188.496992,0.0520547945205479,0.0528646575342465,2024-09-02 15:50:34,0.5649,13320.8270225
5545,58615.115,0.0029,2024-09-02 20:38:33,57.9,0.0031,56.3,0.0027,0.05748,-24.18561,2e-05,14.78918,1.53401,57.29,BTC,2024-09-20,72000.0,Call,169.98383349999995,0.0520547945205479,0.0528646575342465,2024-09-02 20:39:16,0.571,13586.3450115
5546,58605.41,0.0029,2024-09-02 20:41:16,57.94,0.0031,56.75,0.0028,0.05743,-24.17794,2e-05,14.77531,1.53218,57.32,BTC,2024-09-20,72000.0,Call,169.955689,0.0520547945205479,0.0528646575342465,2024-09-02 20:41:59,0.57345,13567.008885
5547,58594.625,0.0029,2024-09-02 20:43:59,57.98,0.0031,56.38,0.0027,0.05735,-24.16207,2e-05,14.75609,1.52964,57.35,BTC,2024-09-20,72000.0,Call,169.9244125,0.0520547945205479,0.0528646575342465,2024-09-02 20:44:41,0.5718,13576.5738745
5548,58620.855,0.003,2024-09-02 20:46:41,57.89,0.0031,56.29,0.0027,0.05776,-24.3129,2e-05,14.84538,1.54107,57.35,BTC,2024-09-20,72000.0,Call,175.86256500000002,0.0520547945205479,0.0528646575342465,2024-09-02 20:47:24,0.5709000000000001,13553.467668
5549,58613.53,0.003,2024-09-02 20:49:24,57.92,0.0031,56.32,0.0027,0.05763,-24.26439,2e-05,14.81555,1.53718,57.35,BTC,2024-09-20,72000.0,Call,175.84059,0.0520547945205479,0.0528646575342465,2024-09-02 20:50:07,0.5712,13547.939381
5550,58605.855,0.003,2024-09-02 20:52:07,57.95,0.0031,56.76,0.0028,0.05757,-24.25004,2e-05,14.79987,1.53509,57.37,BTC,2024-09-20,72000.0,Call,175.817565,0.0520547945205479,0.0528646575342465,2024-09-02 20:52:50,0.57355,13566.996152500002
5551,58625.7,0.003,2024-09-02 20:54:50,57.88,0.0031,56.69,0.0028,0.05794,-24.39191,2e-05,14.87921,1.54524,57.39,BTC,2024-09-20,72000.0,Call,175.87709999999998,0.0520547945205479,0.0528646575342465,2024-09-02 20:55:33,0.57285,13548.5806835
5552,58610.405,0.003,2024-09-02 20:57:33,57.94,0.0031,56.75,0.0028,0.05776,-24.33767,2e-05,14.83869,1.53995,57.41,BTC,2024-09-20,72000.0,Call,175.831215,0.0520547945205479,0.0528646575342465,2024-09-02 20:58:15,0.57345,13563.134975
5553,58627.14,0.003,2024-09-02 21:00:15,57.88,0.0031,56.69,0.0028,0.05814,-24.48533,2e-05,14.91835,1.55017,57.45,BTC,2024-09-20,72000.0,Call,175.88142,0.0520547945205479,0.0528646575342465,2024-09-02 21:00:59,0.57285,13543.491885
5554,58569.735,0.0029,2024-09-02 21:02:59,58.1,0.0031,56.91,0.0028,0.05735,-24.21886,2e-05,14.74464,1.52773,57.48,BTC,2024-09-20,72000.0,Call,169.8522315,0.0520547945205479,0.0528646575342465,2024-09-02 21:03:41,0.57505,13590.861600000002
5555,58577.44,0.003,2024-09-02 21:05:41,58.07,0.0031,56.88,0.0028,0.05758,-24.31384,2e-05,14.79172,1.53372,57.52,BTC,2024-09-20,72000.0,Call,175.73232000000002,0.0520547945205479,0.0528646575342465,2024-09-02 21:06:23,0.57475,13595.807577
5556,58652.98,0.003,2024-09-02 21:08:23,57.79,0.0031,56.61,0.0028,0.05869,-24.7042,2e-05,15.03364,1.56489,57.5,BTC,2024-09-20,72000.0,Call,175.95894,0.0520547945205479,0.0528646575342465,2024-09-02 21:09:05,0.5720000000000001,13531.159434
5557,58666.015,0.003,2024-09-02 21:11:05,57.75,0.0031,56.56,0.0028,0.05883,-24.75001,2e-05,15.064,1.56875,57.48,BTC,2024-09-20,72000.0,Call,175.998045,0.0520547945205479,0.0528646575342465,2024-09-02 21:11:47,0.57155,13515.97824
5558,58705.01,0.003,2024-09-02 21:13:47,57.61,0.0031,56.01,0.0027,0.05917,-24.8456,2e-05,15.14105,1.57866,57.4,BTC,2024-09-20,72000.0,Call,176.11503000000002,0.0520547945205479,0.0528646575342465,2024-09-02 21:14:30,0.5681,13472.78832
5559,58727.675,0.003,2024-09-02 21:16:30,57.53,0.0031,55.93,0.0027,0.05922,-24.83479,2e-05,15.15641,1.58061,57.31,BTC,2024-09-20,72000.0,Call,176.183025,0.0520547945205479,0.0528646575342465,2024-09-02 21:17:12,0.5673,13448.70284
5560,58720.205,0.003,2024-09-02 21:19:12,57.56,0.0031,55.96,0.0027,0.05882,-24.6683,2e-05,15.07336,1.56977,57.24,BTC,2024-09-20,72000.0,Call,176.160615,0.0520547945205479,0.0528646575342465,2024-09-02 21:19:54,0.5676000000000001,13453.459919
5561,58717.14,0.003,2024-09-02 21:21:54,57.57,0.0031,55.98,0.0028,0.05856,-24.56105,2e-05,15.02066,1.56288,57.18,BTC,2024-09-20,72000.0,Call,176.15142,0.0520547945205479,0.0528646575342465,2024-09-02 21:22:37,0.56775,13452.919243
5562,58709.65,0.003,2024-09-02 21:24:37,57.6,0.0031,56.42,0.0028,0.05832,-24.46568,2e-05,14.96974,1.55625,57.15,BTC,2024-09-20,72000.0,Call,176.12895,0.0520547945205479,0.0528646575342465,2024-09-02 21:25:21,0.5701,13462.2064395
5563,58436.245,0.002,2024-09-02 14:20:50,59.93,0.0022,57.82,0.0018,0.04008,-18.46025,1e-05,11.13227,1.08362,58.96,BTC,2024-09-20,74000.0,Call,116.87249,0.0520547945205479,0.0528646575342465,2024-09-02 14:21:33,0.58875,15678.5974645
5564,58458.53,0.002,2024-09-02 14:23:33,59.85,0.0022,57.74,0.0018,0.04029,-18.53946,1e-05,11.18157,1.08936,58.94,BTC,2024-09-20,74000.0,Call,116.91706,0.0520547945205479,0.0528646575342465,2024-09-02 14:24:14,0.58795,15665.20568
5565,58426.815,0.002,2024-09-02 14:26:14,59.97,0.0022,57.86,0.0018,0.04004,-18.45028,1e-05,11.11831,1.08188,58.99,BTC,2024-09-20,74000.0,Call,116.85363,0.0520547945205479,0.0528646575342465,2024-09-02 14:26:56,0.58915,15688.0884975
