Coin_Price,mark_price,timestamp,ask_iv,best_ask_price,bid_iv,best_bid_price,delta,theta,gamma,vega,rho,mark_iv,Coin_Name,Expiry_Date,Strike_Price,Option_Type,Market_Price,Time_To_Maturity,Risk_Free_Rate
56842.076,0.1163,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.61938,-80.89343,4e-05,55.53666,-27.50768,69.94,BTC,2024-08-02,61000.0,Put,6610.7334388,0.06359297240551003,0.052382670864127165
56573.14,0.0002,2024-07-10 02:23:57,71.74,0.0003,65.04,0.0001,0.00221,-0.96844,0.0,1.47279,0.16357,67.47,BTC,2024-08-30,120000.0,Call,11.314628,0.14009570464594717,0.05248212441603973
57781.56,0.9245,2024-07-10 02:23:57,69.75,0.93,62.17,0.92,-0.88657,-14.65065,1e-05,75.85616,-488.17434,65.77,BTC,2024-12-27,110000.0,Put,53419.05222,0.4652323166678051,0.05112096794295573
59309.78,0.5486,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.6522,-23.23175,1e-05,185.69803,-511.21909,65.56,BTC,2025-03-28,86000.0,Put,32537.345307999996,0.7138661964492258,0.049531256342724955
60387.0,1.6896,2024-07-10 02:23:57,74.7,1.6985,64.61,1.6765,-0.85292,-13.75088,1e-05,136.51765,-1481.85537,70.97,BTC,2025-06-27,160000.0,Put,102029.8752,0.9625000762306466,0.047939999512123854
56573.14,0.3165,2024-07-10 02:23:57,56.77,0.32,45.82,0.313,-0.90025,-18.80151,2e-05,37.14482,-96.70213,51.91,BTC,2024-08-30,74000.0,Put,17905.39881,0.14009570464594717,0.05248212441603973
56573.14,0.0556,2024-07-10 02:23:57,49.86,0.0565,48.85,0.055,0.44617,-40.24049,4e-05,83.8225,31.04368,49.23,BTC,2024-08-30,59000.0,Call,3145.466584,0.14009570464594717,0.05248212441603973
57687.96,0.0138,2024-07-10 02:23:57,54.03,0.0145,49.24,0.013,0.45547,-204.9031,0.00017,18.06155,1.58921,51.65,BTC,2024-07-12,58000.0,Call,796.093848,0.00621592322518215,0.052308080700192744
57687.96,0.0001,2024-07-10 02:23:57,111.34,0.0003,98.3,0.0001,0.00484,-6.79358,0.0,0.64023,0.01701,100.0,BTC,2024-07-12,71000.0,Call,5.768796,0.00621592322518215,0.052308080700192744
57668.6244,0.0418,2024-07-10 02:23:57,65.0,0.0435,0.0,0.04,-0.90148,-119.20636,0.0001,5.91683,-1.90023,51.37,BTC,2024-07-11,60000.0,Put,2410.54849992,0.0034836827880236794,0.052304528787624434
58251.7754,0.0514,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.12667,-18.4742,1e-05,89.36763,-56.56635,82.28,BTC,2025-01-24,35000.0,Put,2994.14125556,0.5417350489082422,0.05063289568698725
58251.7754,0.315,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.56939,-26.22408,1e-05,168.99503,-280.88006,61.76,BTC,2025-01-24,70000.0,Put,18349.309251,0.5417350489082422,0.05063289568698725
56572.93,0.6808,2024-07-10 02:23:57,76.74,0.6845,0.0,0.679,-0.98014,-6.32575,0.0,10.20573,-132.0048,63.56,BTC,2024-08-30,95000.0,Put,38514.850743999996,0.14009570464594717,0.05248212441603973
56909.6,0.0879,2024-07-10 02:23:57,49.8,0.0885,46.17,0.086,-0.7322,-59.53853,6e-05,39.57132,-20.81088,48.97,BTC,2024-07-26,61000.0,Put,5002.35384,0.04446728934540073,0.05235780747614902
56909.6,0.933,2024-07-10 02:23:57,166.02,0.9385,0.0,0.0,-0.99875,-1.52659,0.0,0.49798,-49.01791,99.78,BTC,2024-07-26,110000.0,Put,53096.656800000004,0.04446728934540073,0.05235780747614902
57687.94,0.1336,2024-07-10 02:23:57,122.15,0.136,0.0,0.0,0.98757,-26.39648,1e-05,1.46607,3.07074,81.92,BTC,2024-07-12,50000.0,Call,7707.108784,0.00621592322518215,0.052308080700192744
56572.83,0.1487,2024-07-10 02:23:57,51.27,0.15,50.15,0.1485,-0.68303,-37.06227,3e-05,75.52429,-66.10316,50.32,BTC,2024-08-30,63000.0,Put,8412.379821,0.14009570464594717,0.05248212441603973
58251.8369,0.6117,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.72784,-24.59376,1e-05,142.78731,-425.46346,68.56,BTC,2025-01-24,90000.0,Put,35632.64863173,0.5417350489082422,0.05063289568698725
59309.42,1.0645,2024-07-10 02:23:57,72.11,1.075,62.79,1.055,-0.82878,-16.46855,1e-05,127.56611,-803.80401,67.46,BTC,2025-03-28,120000.0,Put,63134.87759,0.7138661964492258,0.049531256342724955
57687.94,0.2828,2024-07-10 02:23:57,181.93,0.2855,0.0,0.0,-0.99908,-3.1283,0.0,0.14238,-4.61049,100.0,BTC,2024-07-12,74000.0,Put,16314.149432,0.00621592322518215,0.052308080700192744
57687.94,0.2655,2024-07-10 02:23:57,350.83,0.2995,0.0,0.0,-0.99837,-5.26482,0.0,0.23955,-4.54427,100.0,BTC,2024-07-12,73000.0,Put,15316.148070000001,0.00621592322518215,0.052308080700192744
57781.71,0.2773,2024-07-10 02:23:57,59.47,0.2795,56.88,0.2745,0.79583,-19.1569,1e-05,111.863,139.7796,58.32,BTC,2024-12-27,45000.0,Call,16022.868182999999,0.4652323166678051,0.05112096794295573
57201.52,0.3288,2024-07-10 02:23:57,100.86,0.3315,0.0,0.0,-0.99463,-5.1784,0.0,1.40422,-19.23694,68.41,BTC,2024-07-19,76000.0,Put,18807.859775999998,0.02534160628529144,0.05233294408817089
57201.52,0.0001,2024-07-10 02:23:57,284.97,0.046,0.0,0.0,-0.00248,-3.09158,0.0,0.70183,-0.03746,81.74,BTC,2024-07-19,40000.0,Put,5.720152,0.02534160628529144,0.05233294408817089
56909.43,0.0029,2024-07-10 02:23:57,50.65,0.0032,48.82,0.0027,0.06659,-23.72227,2e-05,15.52477,1.61497,49.74,BTC,2024-07-26,67000.0,Call,165.03734699999998,0.04446728934540073,0.05235780747614902
57781.45,0.0561,2024-07-10 02:23:57,58.29,0.056,57.25,0.054,-0.20418,-19.15724,1e-05,111.86391,-70.14993,58.32,BTC,2024-12-27,45000.0,Put,3241.5393449999997,0.4652323166678051,0.05112096794295573
57649.5545,0.0026,2024-07-10 02:23:57,47.95,0.0028,39.73,0.002,0.31733,-129.29433,0.00049,5.66731,0.1381,45.63,BTC,2024-07-10,58000.0,Call,149.8888417,0.0007514423508652096,0.05230097687505613
56842.266,0.0801,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.56871,-85.29235,4e-05,57.29575,18.26789,71.48,BTC,2024-08-02,56000.0,Call,4553.065506600001,0.06359297240551003,0.052382670864127165
57649.5545,0.0001,2024-07-10 02:23:57,0.0,0.0,61.6,0.0003,-0.01948,-5.82597,6e-05,0.753,-0.00859,51.15,BTC,2024-07-10,56000.0,Put,5.76495545,0.0007514423508652096,0.05230097687505613
59309.42,0.0463,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.18897,-17.38768,1e-05,135.90398,60.72914,67.04,BTC,2025-03-28,115000.0,Call,2746.026146,0.7138661964492258,0.049531256342724955
58251.8792,0.4545,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.66944,-24.97318,1e-05,155.87804,-356.9653,63.77,BTC,2025-01-24,80000.0,Put,26475.479096400002,0.5417350489082422,0.05063289568698725
58251.8792,0.3802,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.62782,-25.24915,1e-05,162.71228,-320.16171,61.76,BTC,2025-01-24,75000.0,Put,22147.36447184,0.5417350489082422,0.05063289568698725
59309.42,0.4064,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.57698,-23.82565,1e-05,196.47404,-417.62247,63.38,BTC,2025-03-28,76000.0,Put,24103.348287999997,0.7138661964492258,0.049531256342724955
56572.83,0.6986,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.97972,-6.49409,0.0,10.46301,-135.29501,64.56,BTC,2024-08-30,96000.0,Put,39521.779038,0.14009570464594717,0.05248212441603973
59309.42,2.0488,2024-07-10 02:23:57,83.09,2.0635,0.0,2.0345,-0.93509,-8.76998,0.0,63.55693,-1266.83385,72.1,BTC,2025-03-28,180000.0,Put,121513.139696,0.7138661964492258,0.049531256342724955
57687.6,0.1789,2024-07-10 02:23:57,103.71,0.1795,0.0,0.1785,-0.99184,-19.10753,1e-05,1.01631,-4.20964,85.54,BTC,2024-07-12,68000.0,Put,10320.31164,0.00621592322518215,0.052308080700192744
56572.83,0.0878,2024-07-10 02:23:57,50.11,0.0885,48.73,0.0865,0.59661,-39.72962,4e-05,82.09825,40.4366,49.63,BTC,2024-08-30,55000.0,Call,4967.094474,0.14009570464594717,0.05248212441603973
56572.83,0.021,2024-07-10 02:23:57,50.62,0.021,49.69,0.02,0.21272,-30.38346,3e-05,61.5734,15.2385,50.61,BTC,2024-08-30,67000.0,Call,1188.02943,0.14009570464594717,0.05248212441603973
56760.54,0.7359,2024-07-10 02:23:57,142.67,0.7385,0.0,0.705,0.99899,-0.56475,0.0,0.89544,32.4377,100.0,BTC,2024-09-27,15000.0,Call,41770.081386,0.21659843688638433,0.052369475251276325
56760.54,0.1614,2024-07-10 02:23:57,52.78,0.1635,49.79,0.159,0.742,-27.68247,2e-05,85.46294,71.58424,51.36,BTC,2024-09-27,50000.0,Call,9161.151156,0.21659843688638433,0.052369475251276325
56760.54,0.0422,2024-07-10 02:23:57,51.86,0.043,50.86,0.0415,-0.258,-27.68265,2e-05,85.46199,-37.01458,51.36,BTC,2024-09-27,50000.0,Put,2395.294788,0.21659843688638433,0.052369475251276325
56572.83,1.2097,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.99733,-1.21557,0.0,1.75887,-177.91648,71.89,BTC,2024-08-30,125000.0,Put,68436.152451,0.14009570464594717,0.05248212441603973
56909.43,0.2124,2024-07-10 02:23:57,80.39,0.215,46.18,0.2095,0.95168,-25.95501,1e-05,12.06068,18.75911,70.05,BTC,2024-07-26,45000.0,Call,12087.562932,0.04446728934540073,0.05235780747614902
59309.42,0.5208,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.63642,-23.59887,1e-05,188.63096,-492.691,65.56,BTC,2025-03-28,84000.0,Put,30888.345936,0.7138661964492258,0.049531256342724955
60386.5,0.3238,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.7124,-19.91713,1e-05,202.4881,226.93411,69.45,BTC,2025-06-27,52000.0,Call,19553.148699999998,0.9625000762306466,0.047939999512123854
57687.6,0.3001,2024-07-10 02:23:57,412.62,0.344,0.0,0.0,-0.99949,-1.81833,0.0,0.08278,-4.67571,100.0,BTC,2024-07-12,75000.0,Put,17312.048759999998,0.00621592322518215,0.052308080700192744
57649.3372,0.02,2024-07-10 02:23:57,71.87,0.0215,0.0,0.0195,0.97486,-17.46013,0.0001,0.92926,0.41472,37.58,BTC,2024-07-10,56500.0,Call,1152.986744,0.0007514423508652096,0.05230097687505613
56573.09,0.0016,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.01934,-6.18586,0.0,10.05118,1.43192,64.02,BTC,2024-08-30,96000.0,Call,90.516944,0.14009570464594717,0.05248212441603973
57201.52,0.0067,2024-07-10 02:23:57,50.57,0.007,48.01,0.006,0.16552,-61.05729,5e-05,22.68308,2.30823,49.94,BTC,2024-07-19,62000.0,Call,383.250184,0.02534160628529144,0.05233294408817089
57781.45,0.7408,2024-07-10 02:23:57,100.41,0.7435,0.0,0.0,0.99758,-0.6753,0.0,2.97407,69.20533,77.33,BTC,2024-12-27,15000.0,Call,42804.498159999996,0.4652323166678051,0.05112096794295573
59309.42,0.313,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.74396,-20.90281,1e-05,161.70182,183.49538,67.74,BTC,2025-03-28,48000.0,Call,18563.84846,0.7138661964492258,0.049531256342724955
60385.96,0.1081,2024-07-10 02:23:57,0.0,0.0,69.87,0.115,0.33666,-20.8891,1e-05,216.5432,133.20002,67.97,BTC,2025-06-27,100000.0,Call,6527.722276,0.9625000762306466,0.047939999512123854
56842.134,0.0871,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.50442,-89.74556,4e-05,58.15686,-22.11702,74.1,BTC,2024-08-02,58000.0,Put,4950.949871399999,0.06359297240551003,0.052382670864127165
56842.134,0.0354,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.28187,-73.2902,3e-05,49.23323,-11.86269,71.48,BTC,2024-08-02,52000.0,Put,2012.2115436,0.06359297240551003,0.052382670864127165
56842.134,0.0004,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.00631,-4.26801,0.0,2.5936,-0.25257,79.02,BTC,2024-08-02,35000.0,Put,22.7368536,0.06359297240551003,0.052382670864127165
57201.51,0.0254,2024-07-10 02:23:57,50.76,0.026,48.38,0.0245,0.44648,-96.91431,9e-05,36.05461,6.12177,49.88,BTC,2024-07-19,58000.0,Call,1452.918354,0.02534160628529144,0.05233294408817089
56905.88,0.0014,2024-07-10 02:23:57,86.86,0.0016,83.98,0.0013,-0.02046,-15.56793,0.0,5.93217,-0.55596,85.43,BTC,2024-07-26,40000.0,Put,79.66823199999999,0.04446728934540073,0.05235780747614902
57781.28,0.8269,2024-07-10 02:23:57,0.0,0.812,0.0,0.0,1.0,0.0,0.0,0.0,46.65221,0.1,BTC,2024-12-27,10000.0,Call,47779.340432,0.4652323166678051,0.05112096794295573
57781.28,0.157,2024-07-10 02:23:57,59.34,0.159,57.84,0.155,0.57558,-26.594,2e-05,154.61057,112.83925,58.58,BTC,2024-12-27,58000.0,Call,9071.66096,0.4652323166678051,0.05112096794295573
59308.95,0.6048,2024-07-10 02:23:57,66.6,0.608,63.44,0.5985,-0.68258,-22.42818,1e-05,178.83477,-546.5434,65.53,BTC,2025-03-28,90000.0,Put,35870.05296,0.7138661964492258,0.049531256342724955
56905.88,0.6695,2024-07-10 02:23:57,131.74,0.674,0.0,0.0,-0.99722,-2.67181,0.0,1.02572,-42.29271,84.79,BTC,2024-07-26,95000.0,Put,38098.486659999995,0.04446728934540073,0.05235780747614902
56756.86,0.0002,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.0017,-0.68587,0.0,1.4546,0.19203,75.45,BTC,2024-09-27,170000.0,Call,11.351372000000001,0.21659843688638433,0.052369475251276325
60382.18,0.3198,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.69609,-21.3267,1e-05,207.67208,219.76746,72.5,BTC,2025-06-27,54000.0,Call,19310.221164,0.9625000762306466,0.047939999512123854
58251.3323,0.1991,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.58386,-30.5036,1e-05,167.79023,122.19801,72.36,BTC,2025-01-24,60000.0,Call,11597.840260930001,0.5417350489082422,0.05063289568698725
56842.202,0.0345,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.30524,-81.03788,3e-05,51.08416,10.12416,76.18,BTC,2024-08-02,64000.0,Call,1961.055969,0.06359297240551003,0.052382670864127165
57777.61,0.1318,2024-07-10 02:23:57,59.74,0.1335,58.46,0.13,0.51079,-27.30834,2e-05,157.37676,102.17242,59.09,BTC,2024-12-27,62000.0,Call,7615.088998,0.4652323166678051,0.05112096794295573
56842.202,0.1724,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.84175,-53.21008,2e-05,35.21732,25.02689,72.55,BTC,2024-08-02,48000.0,Call,9799.5956248,0.06359297240551003,0.052382670864127165
56560.31,0.1193,2024-07-10 02:23:57,51.14,0.1205,48.43,0.117,0.70586,-35.71111,3e-05,73.04632,46.61347,50.13,BTC,2024-08-30,52000.0,Call,6747.644983,0.14009570464594717,0.05248212441603973
57777.61,0.5391,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.75816,-22.86808,1e-05,123.45569,-351.19564,63.35,BTC,2024-12-27,86000.0,Put,31147.909551,0.4652323166678051,0.05112096794295573
56756.86,0.0537,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.36054,-33.19736,3e-05,99.32461,38.06981,53.33,BTC,2024-09-27,64000.0,Call,3047.843382,0.21659843688638433,0.052369475251276325
56896.6,0.1803,2024-07-10 02:23:57,57.5,0.183,40.01,0.1785,-0.93368,-23.64196,2e-05,15.47194,-28.26662,49.74,BTC,2024-07-26,67000.0,Put,10258.456979999999,0.04446728934540073,0.05235780747614902
56560.31,0.1223,2024-07-10 02:23:57,50.68,0.124,48.57,0.121,-0.62317,-38.91616,4e-05,80.50926,-59.24233,49.57,BTC,2024-08-30,61000.0,Put,6917.325913,0.14009570464594717,0.05248212441603973
56838.612,0.045,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.40697,-77.70903,4e-05,56.56835,13.53404,65.97,BTC,2024-08-02,60000.0,Call,2557.73754,0.06359297240551003,0.052382670864127165
56894.15,0.3676,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.99486,-4.58679,0.0,1.82063,16.63194,85.71,BTC,2024-07-26,36000.0,Call,20914.289539999998,0.04446728934540073,0.05235780747614902
56557.92,0.0001,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.0017,-0.80861,0.0,1.16907,0.12718,71.95,BTC,2024-08-30,130000.0,Call,5.655792,0.14009570464594717,0.05248212441603973
60370.28,0.0705,2024-07-10 02:23:57,86.03,0.096,0.0,0.0,-0.13308,-13.44213,0.0,127.51261,-118.61899,74.27,BTC,2025-06-27,35000.0,Put,4256.10474,0.9625000762306466,0.047939999512123854
56557.92,0.0629,2024-07-10 02:23:57,49.98,0.0635,48.64,0.0615,0.48299,-40.83531,4e-05,84.49185,33.37836,49.56,BTC,2024-08-30,58000.0,Call,3557.493168,0.14009570464594717,0.05248212441603973
57768.26,1.9468,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.97156,-5.50774,0.0,25.73955,-790.0454,73.19,BTC,2024-12-27,170000.0,Put,112463.24856800001,0.4652323166678051,0.05112096794295573
59295.77,0.1063,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.37267,-23.29238,1e-05,190.04205,113.28774,64.17,BTC,2025-03-28,82000.0,Call,6303.140351,0.7138661964492258,0.049531256342724955
59292.88,0.0848,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.2063,-17.61916,1e-05,143.26877,-123.90626,64.44,BTC,2025-03-28,44000.0,Put,5028.0362239999995,0.7138661964492258,0.049531256342724955
57636.0638,0.0978,2024-07-10 02:23:57,258.61,0.1,0.0,0.0975,0.99987,-0.40995,0.0,0.00796,0.39172,103.0,BTC,2024-07-10,52000.0,Call,5636.80703964,0.0007514423508652096,0.05230097687505613
57183.08,0.2417,2024-07-10 02:23:57,275.79,0.3385,0.0,0.0,-0.98847,-8.67863,1e-05,2.74996,-17.87947,58.54,BTC,2024-07-19,71000.0,Put,13821.150436,0.02534160628529144,0.05233294408817089
57671.54,0.0003,2024-07-10 02:23:57,82.37,0.0003,0.0,0.0,-0.01257,-16.47834,1e-05,1.48017,-0.04621,81.92,BTC,2024-07-12,50000.0,Put,17.301461999999997,0.00621592322518215,0.052308080700192744
56553.92,0.8569,2024-07-10 02:23:57,79.88,0.8595,0.0,0.856,-0.99378,-2.28685,0.0,3.71873,-147.04477,63.06,BTC,2024-08-30,105000.0,Put,48461.054048,0.14009570464594717,0.05248212441603973
60368.63,0.2142,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.30402,-21.32479,1e-05,207.65964,-302.55469,72.5,BTC,2025-06-27,54000.0,Put,12930.960546,0.9625000762306466,0.047939999512123854
57636.0638,0.0372,2024-07-10 02:23:57,135.29,0.04,0.0,0.037,0.98416,-20.18705,4e-05,0.62785,0.41123,64.31,BTC,2024-07-10,55500.0,Call,2144.06157336,0.0007514423508652096,0.05230097687505613
56553.92,0.0311,2024-07-10 02:23:57,50.48,0.031,49.3,0.0295,0.2882,-35.63284,3e-05,72.34783,20.43169,50.51,BTC,2024-08-30,64000.0,Call,1758.826912,0.14009570464594717,0.05248212441603973
57180.15,0.2146,2024-07-10 02:23:57,388.97,0.3395,0.0,0.0,0.9715,-26.1829,1e-05,5.94388,11.00241,81.74,BTC,2024-07-19,45000.0,Call,12270.860190000001,0.02534160628529144,0.05233294408817089
60368.63,0.1851,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.28774,-19.91905,1e-05,202.47509,-276.08806,69.46,BTC,2025-06-27,52000.0,Put,11174.233412999998,0.9625000762306466,0.047939999512123854
59291.04,0.2262,2024-07-10 02:23:57,0.0,0.0,63.02,0.2175,-0.3988,-24.33939,1e-05,193.65161,-265.26212,65.68,BTC,2025-03-28,60000.0,Put,13411.633248,0.7138661964492258,0.049531256342724955
57670.02,0.0927,2024-07-10 02:23:57,81.23,0.095,0.0,0.092,-0.97678,-30.55408,2e-05,2.50098,-3.84578,55.6,BTC,2024-07-12,63000.0,Put,5346.010854,0.00621592322518215,0.052308080700192744
57180.15,0.1899,2024-07-10 02:23:57,72.87,0.193,0.0,0.1885,-0.97408,-16.18835,1e-05,5.49131,-16.91491,54.69,BTC,2024-07-19,68000.0,Put,10858.510485,0.02534160628529144,0.05233294408817089
56890.44,0.6876,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.99717,-2.66065,0.0,1.06731,-44.6667,84.81,BTC,2024-07-26,96000.0,Put,39117.866544000004,0.04446728934540073,0.05235780747614902
60370.28,0.5978,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.59083,-22.2052,1e-05,230.68787,-693.99028,67.96,BTC,2025-06-27,88000.0,Put,36089.353384,0.9625000762306466,0.047939999512123854
56890.44,0.1951,2024-07-10 02:23:57,77.08,0.198,52.65,0.1925,0.94258,-28.37203,1e-05,13.82421,18.96172,66.8,BTC,2024-07-26,46000.0,Call,11099.324844,0.04446728934540073,0.05235780747614902
58234.3415,0.744,2024-07-10 02:23:57,0.0,0.0,0.0,0.005,0.99375,-1.5981,0.0,7.57609,79.31564,83.96,BTC,2025-01-24,15000.0,Call,43326.350076,0.5417350489082422,0.05063289568698725
56553.8,0.0065,2024-07-10 02:23:57,53.97,0.0065,52.05,0.0055,0.07748,-16.20898,1e-05,30.75784,5.63617,54.04,BTC,2024-08-30,77000.0,Call,367.5997,0.14009570464594717,0.05248212441603973
56553.8,0.5057,2024-07-10 02:23:57,63.14,0.508,0.0,0.5025,-0.96511,-9.0212,1e-05,16.33489,-116.85223,56.63,BTC,2024-08-30,85000.0,Put,28599.256660000003,0.14009570464594717,0.05248212441603973
56743.21,0.0003,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.00293,-1.05759,0.0,2.37511,0.33011,71.12,BTC,2024-09-27,150000.0,Call,17.022962999999997,0.21659843688638433,0.052369475251276325
57762.43,0.1406,2024-07-10 02:23:57,58.64,0.1415,57.87,0.1395,-0.39092,-25.93201,2e-05,151.47294,-143.23414,58.3,BTC,2024-12-27,56000.0,Put,8121.397658,0.4652323166678051,0.05112096794295573
56743.21,0.1412,2024-07-10 02:23:57,0.0,0.0,52.84,0.1415,0.6838,-31.2598,3e-05,94.09368,66.8677,52.67,BTC,2024-09-27,52000.0,Call,8012.141251999999,0.21659843688638433,0.052369475251276325
59292.49,0.7528,2024-07-10 02:23:57,69.04,0.7615,62.21,0.743,-0.74502,-20.31047,1e-05,161.07879,-635.70381,65.89,BTC,2025-03-28,100000.0,Put,44635.386472,0.7138661964492258,0.049531256342724955
57762.43,0.3329,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.6266,-26.56018,2e-05,149.7209,-259.67855,60.67,BTC,2024-12-27,72000.0,Put,19229.112946999998,0.4652323166678051,0.05112096794295573
57180.35,0.2943,2024-07-10 02:23:57,90.06,0.2965,0.0,0.0,-0.99425,-5.0478,0.0,1.49191,-18.72319,62.76,BTC,2024-07-19,74000.0,Put,16828.177005,0.02534160628529144,0.05233294408817089
56889.36,0.3537,2024-07-10 02:23:57,80.7,0.3565,0.0,0.0,-0.99438,-3.26996,0.0,1.92602,-34.19771,55.27,BTC,2024-07-26,77000.0,Put,20121.766632000003,0.04446728934540073,0.05235780747614902
56823.208,0.0709,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,-0.47251,-81.98482,4e-05,57.93835,-20.2658,67.8,BTC,2024-08-02,57000.0,Put,4028.7654472000004,0.06359297240551003,0.052382670864127165
59292.49,0.1777,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.52107,-26.12221,1e-05,200.04488,146.01352,68.37,BTC,2025-03-28,68000.0,Call,10536.275473,0.7138661964492258,0.049531256342724955
56552.71,0.769,2024-07-10 02:23:57,76.21,0.7715,0.0,0.7675,-0.98908,-3.75099,0.0,6.09926,-139.67724,63.07,BTC,2024-08-30,100000.0,Put,43489.03399,0.14009570464594717,0.05248212441603973
56552.71,0.5931,2024-07-10 02:23:57,65.8,0.595,0.0,0.5905,-0.97749,-6.4859,0.0,11.34384,-124.77918,58.63,BTC,2024-08-30,90000.0,Put,33541.412301,0.14009570464594717,0.05248212441603973
58233.2177,0.4848,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,163.56963,0.1,BTC,2025-01-24,30000.0,Call,28231.463940960002,0.5417350489082422,0.05063289568698725
57762.21,0.1432,2024-07-10 02:23:57,59.69,0.146,58.22,0.142,0.542,-26.96162,2e-05,156.51909,107.46083,58.66,BTC,2024-12-27,60000.0,Call,8271.548472,0.4652323166678051,0.05112096794295573
57762.21,0.0018,2024-07-10 02:23:57,62.18,0.008,58.49,0.006,-0.01419,-1.97568,0.0,14.24538,-4.30917,47.23,BTC,2024-12-27,30000.0,Put,103.971978,0.4652323166678051,0.05112096794295573
56889.22,0.2839,2024-07-10 02:23:57,70.65,0.2865,0.0,0.2825,-0.98181,-9.0528,1e-05,5.36641,-32.10721,54.91,BTC,2024-07-26,73000.0,Put,16150.849558,0.04446728934540073,0.05235780747614902
59292.87,0.2137,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.57301,-27.34283,1e-05,197.04718,152.91915,72.71,BTC,2025-03-28,64000.0,Call,12670.886319000001,0.7138661964492258,0.049531256342724955
56743.21,0.5427,2024-07-10 02:23:57,89.01,0.545,0.0,0.0,0.9929,-2.41694,0.0,5.21982,55.48731,73.42,BTC,2024-09-27,26000.0,Call,30794.540066999998,0.21659843688638433,0.052369475251276325
57671.98,0.2197,2024-07-10 02:23:57,415.38,0.257,0.0,0.0,0.99985,-0.49271,0.0,0.0256,2.80426,87.57,BTC,2024-07-12,45000.0,Call,12670.534006000002,0.00621592322518215,0.052308080700192744
56552.54,0.0015,2024-07-10 02:23:57,60.42,0.0011,57.11,0.0007,0.01886,-5.99921,0.0,9.76362,1.37883,63.02,BTC,2024-08-30,95000.0,Call,84.82881,0.14009570464594717,0.05248212441603973
58233.1823,0.0811,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.33032,-24.9577,1e-05,155.7814,79.14194,63.77,BTC,2025-01-24,80000.0,Call,4722.71108453,0.5417350489082422,0.05063289568698725
59292.87,0.0162,2024-07-10 02:23:57,120.59,0.125,58.6,0.005,0.07463,-9.63738,0.0,70.84601,24.86411,71.28,BTC,2025-03-28,170000.0,Call,960.544494,0.7138661964492258,0.049531256342724955
60371.25,0.1401,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.42004,-21.24712,1e-05,232.0833,163.43024,64.64,BTC,2025-06-27,84000.0,Call,8458.012125,0.9625000762306466,0.047939999512123854
59294.02,0.0042,2024-07-10 02:23:57,68.68,0.0039,64.21,0.0026,-0.01612,-2.68961,0.0,20.2117,-8.61964,69.54,BTC,2025-03-28,20000.0,Put,249.03488399999998,0.7138661964492258,0.049531256342724955
